ID,Checking Account Balance,Duration of Loan(months),Credit History,Purpose of Loan,Loan Amount,Savings Account Balance,Years in present employment,Installment Rate (% of disposable income),Marital Status,Co-applicant,Guarantor,Years at present Residence,Real Estate,Age,Other Installment plan credit,Housing,Number of Existing Credits,Job,No. Dependants,Foreign National,Repayment_Status
40719592,GHS 0 < ... < GHS 200,13,critical account,Entertainment set,878,< GHS 100 DM,< 1 year,4,Single,No,Yes,>4 years,Yes,23,No,Renting,2,Skilled employee / official,1,No,Repaid
780835681,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Entertainment set,3758,GHS 500<= ... < GHS 1000,unemployed,1,Widowed,No,No,>4 years,No,23,No,Own House,1,Unemployed/ Unskilled  - non-resident,1,No,Repaid
147258305,Unknown/No Checking Account,6,delay in paying off in the past,Building project,1743,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,1,Single,No,No,1< … <=2 years,Yes,34,No,Renting,2,Unskilled - resident,1,No,Repaid
970723409,GHS 0 < ... < GHS 200,9,critical account,Education,1136, => GHS 1000 DM, >= 7 years,4,Single,No,No,2<…<=3 years,No,32,No,Renting,2,Skilled employee / official,2,No,Defaulted
591274430,Unknown/No Checking Account,9,existing credits paid back duly till now,Others,1236,< GHS 100 DM,< 1 year,1,Widowed,No,No,>4 years,Yes,23,No,Own House,1,Skilled employee / official,1,No,Repaid
118999481,GHS 0 < ... < GHS 200,9,existing credits paid back duly till now,Furniture,959,< GHS 100 DM,1 <= ... < 4 years,1,Widowed,No,No,1< … <=2 years,No,29,No,Renting,1,Skilled employee / official,1,Yes,Defaulted
1092956223,Unknown/No Checking Account,18,critical account,Used Car,3229,Unknown/ No savings account,unemployed,2,Single,No,No,>4 years,No,38,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
820402042,< GHS 0,12,no credits taken,Entertainment set,6199,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,28,No,Own House,2,Skilled employee / official,1,No,Defaulted
1154880097,Unknown/No Checking Account,10,existing credits paid back duly till now,Education,727,GHS 500<= ... < GHS 1000, >= 7 years,4,Single,No,No,>4 years,No,46,No,Renting,1,Skilled employee / official,1,No,Repaid
254725511,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,New Car,1246,< GHS 100 DM,< 1 year,4,Single,No,No,1< … <=2 years,Yes,23,Yes,Renting,1,Unskilled - resident,1,No,Defaulted
928452608,Unknown/No Checking Account,12,critical account,Entertainment set,2331,Unknown/ No savings account, >= 7 years,1,Single,Yes,No,>4 years,Yes,49,No,Renting,1,Skilled employee / official,1,No,Repaid
930539793,Unknown/No Checking Account,36,delay in paying off in the past,Entertainment set,4463,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,26,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
898085603,Unknown/No Checking Account,12,existing credits paid back duly till now,Entertainment set,776,< GHS 100 DM,1 <= ... < 4 years,4,Married,No,No,1< … <=2 years,Yes,28,No,Renting,1,Skilled employee / official,1,No,Repaid
656336070,< GHS 0,30,existing credits paid back duly till now,Furniture,2406,< GHS 100 DM,4 <=... < 7 years,4,Widowed,No,No,>4 years,Yes,23,No,Own House,1,Skilled employee / official,1,No,Defaulted
196627524,GHS 0 < ... < GHS 200,18,existing credits paid back duly till now,Education,1239,Unknown/ No savings account,1 <= ... < 4 years,4,Single,No,No,>4 years,No,61,No,Renting,1,Skilled employee / official,1,No,Repaid
1079232112,>= GHS 200,12,existing credits paid back duly till now,Entertainment set,3399,Unknown/ No savings account, >= 7 years,2,Single,No,No,2<…<=3 years,No,37,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
702100722,>= GHS 200,12,delay in paying off in the past,New Car,2247,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,No,1< … <=2 years,No,36,Yes,Renting,2,Skilled employee / official,1,No,Repaid
1072466593,Unknown/No Checking Account,6,existing credits paid back duly till now,Furniture,1766,< GHS 100 DM,1 <= ... < 4 years,1,Married,No,No,1< … <=2 years,No,21,No,Own House,1,Skilled employee / official,1,No,Repaid
1007686291,< GHS 0,18,existing credits paid back duly till now,Furniture,2473,< GHS 100 DM,unemployed,4,Single,No,No,<= 1 year,No,25,No,Renting,1,Unemployed/ Unskilled  - non-resident,1,No,Defaulted
1159263497,Unknown/No Checking Account,12,existing credits paid back duly till now,Building project,1542,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,>4 years,No,36,No,Renting,1,Skilled employee / official,1,No,Repaid
870291274,Unknown/No Checking Account,18,critical account,Used Car,3850,< GHS 100 DM,4 <=... < 7 years,3,Single,No,No,<= 1 year,No,27,No,Renting,2,Skilled employee / official,1,No,Repaid
1170510171,< GHS 0,18,existing credits paid back duly till now,Furniture,3650,< GHS 100 DM,< 1 year,1,Widowed,No,No,>4 years,No,22,No,Own House,1,Skilled employee / official,1,No,Repaid
230232103,< GHS 0,36,existing credits paid back duly till now,Furniture,3446,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,No,42,No,Renting,1,Skilled employee / official,2,No,Defaulted
1088846136,GHS 0 < ... < GHS 200,18,existing credits paid back duly till now,Furniture,3001,< GHS 100 DM,4 <=... < 7 years,2,Widowed,No,No,>4 years,Yes,40,No,Own House,1,Skilled employee / official,1,No,Repaid
1098890138,Unknown/No Checking Account,36,existing credits paid back duly till now,New Car,3079,Unknown/ No savings account,1 <= ... < 4 years,4,Single,No,No,>4 years,Yes,36,No,Renting,1,Skilled employee / official,1,No,Repaid
652135848,Unknown/No Checking Account,18,critical account,Entertainment set,6070,< GHS 100 DM, >= 7 years,3,Single,No,No,>4 years,No,33,No,Renting,2,Skilled employee / official,1,No,Repaid
807611555,Unknown/No Checking Account,10,critical account,Furniture,2146,< GHS 100 DM,< 1 year,1,Widowed,No,No,2<…<=3 years,Yes,23,No,Own House,2,Skilled employee / official,1,No,Repaid
647686145,Unknown/No Checking Account,60,critical account,New Car,13756,Unknown/ No savings account, >= 7 years,2,Single,No,No,>4 years,No,63,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
1206091144,GHS 0 < ... < GHS 200,60,all credits at this bank paid back duly,Others,14782,GHS 100 <= ... <  GHS 500, >= 7 years,3,Widowed,No,No,>4 years,No,60,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
1221566751,< GHS 0,48,all credits at this bank paid back duly,Building project,7685,< GHS 100 DM,4 <=... < 7 years,2,Widowed,No,Yes,>4 years,No,37,No,Own House,1,Skilled employee / official,1,No,Defaulted
1015038905,Unknown/No Checking Account,18,delay in paying off in the past,Entertainment set,2320,< GHS 100 DM,unemployed,2,Married,No,No,2<…<=3 years,Yes,34,No,Renting,2,Skilled employee / official,1,No,Repaid
945200475,Unknown/No Checking Account,7,delay in paying off in the past,Entertainment set,846,Unknown/ No savings account, >= 7 years,3,Single,No,No,>4 years,No,36,No,Renting,1,Skilled employee / official,1,No,Repaid
67231134,GHS 0 < ... < GHS 200,36,existing credits paid back duly till now,New Car,14318,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,No,57,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
406847466,Unknown/No Checking Account,6,critical account,New Car,362,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,4,Widowed,No,No,>4 years,No,52,No,Renting,2,Unskilled - resident,1,No,Repaid
47531898,< GHS 0,20,existing credits paid back duly till now,Furniture,2212,Unknown/ No savings account,4 <=... < 7 years,4,Single,No,No,>4 years,No,39,No,Renting,1,Skilled employee / official,1,No,Repaid
19241296,GHS 0 < ... < GHS 200,18,existing credits paid back duly till now,Used Car,12976,< GHS 100 DM,unemployed,3,Widowed,No,No,>4 years,No,38,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
1124453737,Unknown/No Checking Account,22,existing credits paid back duly till now,New Car,1283,Unknown/ No savings account,4 <=... < 7 years,4,Widowed,No,No,>4 years,No,25,No,Own House,1,Skilled employee / official,1,No,Repaid
1226506802,>= GHS 200,12,existing credits paid back duly till now,New Car,1330,< GHS 100 DM,< 1 year,4,Single,No,No,<= 1 year,Yes,26,No,Renting,1,Skilled employee / official,1,No,Repaid
641268927,Unknown/No Checking Account,30,delay in paying off in the past,Building project,4272,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,2,Single,No,No,1< … <=2 years,No,26,No,Renting,2,Unskilled - resident,1,No,Repaid
407780525,Unknown/No Checking Account,18,critical account,Entertainment set,2238,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,No,<= 1 year,No,25,No,Renting,2,Skilled employee / official,1,No,Repaid
1016545470,Unknown/No Checking Account,18,existing credits paid back duly till now,Entertainment set,1126,Unknown/ No savings account,< 1 year,4,Widowed,No,No,1< … <=2 years,Yes,21,No,Own House,1,Skilled employee / official,1,No,Repaid
1094085595,GHS 0 < ... < GHS 200,18,critical account,Furniture,7374,< GHS 100 DM,unemployed,4,Single,No,No,>4 years,No,40,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
331784741,GHS 0 < ... < GHS 200,15,critical account,Building project,2326,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,2,Single,No,No,>4 years,No,27,Yes,Renting,1,Skilled employee / official,1,No,Repaid
826674304,Unknown/No Checking Account,9,existing credits paid back duly till now,Building project,1449,< GHS 100 DM,4 <=... < 7 years,3,Widowed,No,No,1< … <=2 years,No,27,No,Renting,2,Skilled employee / official,1,No,Repaid
723570949,Unknown/No Checking Account,18,existing credits paid back duly till now,New Car,1820,< GHS 100 DM,1 <= ... < 4 years,2,Married,No,No,1< … <=2 years,No,30,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
1003074865,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,Furniture,983, => GHS 1000 DM,< 1 year,1,Widowed,No,No,>4 years,Yes,19,No,Own House,1,Unskilled - resident,1,No,Repaid
453532482,< GHS 0,36,existing credits paid back duly till now,New Car,3249,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,>4 years,No,39,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,2,No,Repaid
365008477,< GHS 0,6,critical account,Entertainment set,1957,< GHS 100 DM,4 <=... < 7 years,1,Widowed,No,No,>4 years,No,31,No,Renting,1,Skilled employee / official,1,No,Repaid
754655241,Unknown/No Checking Account,9,critical account,Furniture,2406,< GHS 100 DM,unemployed,2,Single,No,No,2<…<=3 years,No,31,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
564149631,GHS 0 < ... < GHS 200,39,delay in paying off in the past,Education,11760,GHS 100 <= ... <  GHS 500,4 <=... < 7 years,2,Single,No,No,2<…<=3 years,No,32,No,Own House,1,Skilled employee / official,1,No,Repaid
122982493,< GHS 0,12,existing credits paid back duly till now,Furniture,2578,< GHS 100 DM,unemployed,3,Widowed,No,No,>4 years,No,55,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
842529215,< GHS 0,36,critical account,Furniture,2348,< GHS 100 DM,1 <= ... < 4 years,3,Married,No,No,1< … <=2 years,No,46,No,Renting,2,Skilled employee / official,1,No,Repaid
700544887,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,New Car,1223,< GHS 100 DM, >= 7 years,1,Divorced,No,No,<= 1 year,Yes,46,No,Own House,2,Skilled employee / official,1,No,Defaulted
884129776,Unknown/No Checking Account,24,critical account,Entertainment set,1516, => GHS 1000 DM,1 <= ... < 4 years,4,Widowed,No,No,<= 1 year,Yes,43,No,Renting,2,Unskilled - resident,1,No,Repaid
67753190,Unknown/No Checking Account,18,existing credits paid back duly till now,Entertainment set,1473,< GHS 100 DM,< 1 year,3,Married,No,No,>4 years,Yes,39,No,Renting,1,Skilled employee / official,1,No,Repaid
27564130,GHS 0 < ... < GHS 200,18,critical account,Building project,1887,Unknown/ No savings account,1 <= ... < 4 years,4,Married,No,No,>4 years,Yes,28,Yes,Renting,2,Skilled employee / official,1,No,Repaid
79271111,Unknown/No Checking Account,24,delay in paying off in the past,Building project,8648,< GHS 100 DM,< 1 year,2,Single,No,No,1< … <=2 years,No,27,Yes,Renting,2,Skilled employee / official,1,No,Defaulted
373892125,Unknown/No Checking Account,14,delay in paying off in the past,New Car,802,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,27,No,Renting,2,Unskilled - resident,1,No,Repaid
693486111,GHS 0 < ... < GHS 200,18,delay in paying off in the past,New Car,2899,Unknown/ No savings account, >= 7 years,4,Single,No,No,>4 years,No,43,No,Renting,1,Skilled employee / official,2,No,Repaid
1113774847,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Entertainment set,2039,< GHS 100 DM,< 1 year,1,Married,No,No,<= 1 year,No,22,No,Renting,1,Skilled employee / official,1,No,Defaulted
1246416566,Unknown/No Checking Account,24,critical account,Used Car,2197,Unknown/ No savings account,4 <=... < 7 years,4,Single,No,No,>4 years,No,43,No,Renting,2,Skilled employee / official,2,No,Repaid
1212752092,< GHS 0,15,existing credits paid back duly till now,Entertainment set,1053,< GHS 100 DM,< 1 year,4,Married,No,No,1< … <=2 years,Yes,27,No,Renting,1,Skilled employee / official,1,Yes,Repaid
535817759,Unknown/No Checking Account,24,existing credits paid back duly till now,Entertainment set,3235,GHS 500<= ... < GHS 1000, >= 7 years,3,Divorced,No,No,1< … <=2 years,No,26,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
53360725,>= GHS 200,12,critical account,New Car,939,GHS 500<= ... < GHS 1000,4 <=... < 7 years,4,Married,No,No,1< … <=2 years,Yes,28,No,Renting,3,Skilled employee / official,1,No,Defaulted
416140379,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Entertainment set,1967,< GHS 100 DM, >= 7 years,4,Widowed,No,No,>4 years,No,20,No,Renting,1,Skilled employee / official,1,No,Repaid
58069975,Unknown/No Checking Account,33,critical account,Used Car,7253,< GHS 100 DM,4 <=... < 7 years,3,Single,No,No,1< … <=2 years,No,35,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
1251012564,Unknown/No Checking Account,12,critical account,Building project,2292,< GHS 100 DM,unemployed,4,Single,No,No,1< … <=2 years,No,42,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
153420027,Unknown/No Checking Account,10,existing credits paid back duly till now,New Car,1590,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,No,40,No,Own House,1,Unskilled - resident,2,Yes,Repaid
976373696,< GHS 0,24,existing credits paid back duly till now,New Car,1378,Unknown/ No savings account,1 <= ... < 4 years,4,Widowed,No,No,1< … <=2 years,No,35,No,Renting,1,Skilled employee / official,1,No,Defaulted
163416866,Unknown/No Checking Account,36,critical account,Used Car,5842,< GHS 100 DM, >= 7 years,2,Single,No,No,1< … <=2 years,No,35,No,Renting,2,Skilled employee / official,2,No,Repaid
1010885024,< GHS 0,12,existing credits paid back duly till now,New Car,2577,< GHS 100 DM,< 1 year,4,Single,No,No,<= 1 year,Yes,33,No,Renting,1,Unskilled - resident,2,No,Defaulted
495864358,< GHS 0,18,delay in paying off in the past,Education,8471,Unknown/ No savings account,1 <= ... < 4 years,1,Widowed,No,No,1< … <=2 years,No,23,No,Own House,2,Skilled employee / official,1,No,Repaid
882532073,Unknown/No Checking Account,21,existing credits paid back duly till now,New Car,2782,GHS 500<= ... < GHS 1000,4 <=... < 7 years,1,Widowed,No,No,1< … <=2 years,No,31,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
156644868,GHS 0 < ... < GHS 200,18,existing credits paid back duly till now,New Car,1042,Unknown/ No savings account,1 <= ... < 4 years,4,Widowed,No,No,1< … <=2 years,No,33,No,Renting,1,Skilled employee / official,1,No,Defaulted
1195569898,Unknown/No Checking Account,15,existing credits paid back duly till now,New Car,3186, => GHS 1000 DM,4 <=... < 7 years,2,Widowed,No,No,2<…<=3 years,No,20,No,Own House,1,Skilled employee / official,1,No,Repaid
582150279,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,Used Car,2028,Unknown/ No savings account,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,30,No,Renting,1,Skilled employee / official,1,No,Repaid
890150460,GHS 0 < ... < GHS 200,12,critical account,New Car,958,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,2<…<=3 years,Yes,47,No,Renting,2,Unskilled - resident,2,No,Repaid
331540768,Unknown/No Checking Account,21,delay in paying off in the past,Furniture,1591,GHS 100 <= ... <  GHS 500,4 <=... < 7 years,4,Single,No,No,2<…<=3 years,Yes,34,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
31606117,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,Furniture,2762,Unknown/ No savings account, >= 7 years,1,Widowed,No,No,1< … <=2 years,No,25,Yes,Renting,1,Skilled employee / official,1,No,Defaulted
598595579,GHS 0 < ... < GHS 200,18,existing credits paid back duly till now,Used Car,2779,< GHS 100 DM,1 <= ... < 4 years,1,Married,No,No,2<…<=3 years,No,21,No,Own House,1,Skilled employee / official,1,No,Repaid
293936053,Unknown/No Checking Account,28,critical account,Entertainment set,2743,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,No,29,No,Renting,2,Skilled employee / official,1,No,Repaid
1060702375,Unknown/No Checking Account,18,critical account,Entertainment set,1149, => GHS 1000 DM,1 <= ... < 4 years,4,Single,No,No,2<…<=3 years,Yes,46,No,Renting,2,Skilled employee / official,1,No,Repaid
1063415528,Unknown/No Checking Account,9,existing credits paid back duly till now,Furniture,1313,< GHS 100 DM, >= 7 years,1,Single,No,No,>4 years,No,20,No,Renting,1,Skilled employee / official,1,No,Repaid
411932634,< GHS 0,18,critical account,Others,1190,< GHS 100 DM,unemployed,2,Widowed,No,No,>4 years,No,55,No,Renting,3,Unemployed/ Unskilled  - non-resident,2,No,Defaulted
862662565,Unknown/No Checking Account,5,existing credits paid back duly till now,Building project,3448,< GHS 100 DM,4 <=... < 7 years,1,Single,No,No,>4 years,Yes,74,No,Renting,1,Unskilled - resident,1,No,Repaid
